url,headline,date,author,fulltext
https://www.afd.de/sylvia-limmer-afd-position-zur-kernkraft-setzt-sich-durch/,Sylvia Limmer: AfD-Position zur Kernkraft setzt sich durch,14. Oktober 2021,Sylvia Limmer,"Zehn EU-Mitgliedsstaaten, darunter auch Frankreich, haben die EU-Kommission aufgefordert, die Kernenergie als ,,grüne‘‘, also CO2-arme Energiequelle anzuerkennen. Dazu Sylvia Limmer, Mitglied im Bundesvorstand und umweltpolitische Sprecherin der AfD-Delegation im EU-Parlament:
,,Was die AfD schon lange forderte, wird nun international zum Mainstream: Wenn man es ernst meint mit einer Reduktion von CO2-Emissionen, kommt man an der Kernkraft nicht vorbei. Es sei denn, man nimmt Deindustrialisierung, Verarmung und Bevormundung in Kauf.
Leider muss es häufig erst zur Katastrophe kommen, bis sich die Ratio durchsetzt: Die steigenden Energiepreise, die sich immer weniger Menschen und Unternehmen leisten können, führen in immer mehr Ländern zu einem energiepolitischen Umdenken und der Aufwertung von Kernkraft.
Zehn EU-Mitgliedstaaten fordern die Anerkennung eines simplen Fakts, nämlich, dass Kernenergie CO2-arm ist. Deutschland sollte sich dieser Forderung anschließen: Es wird Zeit für ein Comeback der Kernkraft, um die Energiekrise noch abzuwenden.‘‘
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-paul-wir-verurteilen-die-hetze-gegen-den-grossen-zapfenstreich/,Joachim Paul: Wir verurteilen die Hetze gegen den Großen Zapfenstreich,14. Oktober 2021,Joachim Paul,"Mit einer Welle von Beschimpfungen reagierten links-grüne Politiker und auch Medienvertreter auf den gestrigen Großen Zapfenstreich vor dem Bundestag. Vor allem der ZDF-Moderator Jan Böhmermann ließ sich zu Hasskommentaren hinreißen. Der Grünen-Politiker Cristian Ströbele verleumdete den Großen Zapfenstreich als militaristisches Ritual der NS-Zeit.
Tatsächlich wurden mit der fast 200 Jahre alten Zeremonie die Soldaten der Bundeswehr für ihren Afghanistan-Einsatz gewürdigt. Sie galt insbesondere den 59 Männern, die dabei ihr Leben verloren.
Dazu Joachim Paul, Mitglied im Bundesvorstand:
„Angesichts der zahlreichen Schmähungen, muss man von einer gut organisierten Hetze gegen unsere Bundeswehr sprechen. Für das Andenken an unsere gefallenen Soldaten und für die Pflege unserer militärischen Traditionen haben viele Vertreter von SPD über Grüne bis zur Linken nur Verachtung übrig. Dass die Bundeswehr als Parlamentsarmee und durch den Dienst hunderttausender Reservisten im besten Sinne des Wortes eine Armee der Demokratie und des Volkes ist, kann ihren Hass offenkundig nicht bremsen, ebenso wenig die historische Tatsache, dass der Große Zapfenstreich seit Jahrhunderten zur Tradition deutscher Truppen gehört. Das ist traurig, unpatriotisch und unwürdig zugleich. Beispielshaft dafür ist auch der Beschluss der Berliner SPD im Frühjahr 2019 Offizieren der Bundeswehr Informationsveranstaltungen an Schulen zu verbieten. Der heutige SPD-Parteichef Raed Saleh verstieg sich damals zu der Behauptung ‚Ich möchte, dass an den Schulen die Achtung vor dem Leben gelehrt wird und nicht der Gang ans Maschinengewehr.‘
Die CDU, die lange Jahre den Verteidigungsminister stellte, hat dieser Hetze immer wieder den Boden bereitet. Mit ihrer Politik des Verdachts demoralisierte sie die Bundeswehr und setzte ihr öffentliches Ansehen auf besonders fragwürdige Weise herab. Insofern kann auch jetzt nicht erwartet werden, dass sie die Truppe und ihre Traditionen wirksam in Schutz nimmt. Dazu ist die inhaltlich entkernte und politisch beliebige Post-Merkel-CDU nicht mehr in der Lage. Die AfD setzt sich für die Wiedereinführung der Wehrpflicht ein und steht rückhaltlos zur Bundeswehr – der Armee des Parlaments und der Demokratie. Wir danken den Soldaten für ihren Einsatz.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/tino-chrupalla-diess-fuegt-vw-unermesslichen-schaden-zu/,Tino Chrupalla: Diess fügt VW unermesslichen Schaden zu,14. Oktober 2021,Tino Chrupalla,"Herbert Diess, Vorstandsvorsitzender der Volkswagen AG, spekulierte in einer Aufsichtsratssitzung über massiven Stellenabbau. 30.000 Arbeitsplätze könnten allein in Deutschland wegfallen. Grund ist unter anderem der geplante weitgehende Umbau des Konzerns zur Elektro-Mobilität. Diess war schon vorher mit extremen Forderungen aus dem links-grünen Kosmos aufgefallen: Er forderte den CO2-Preis stärker zu erhöhen als ohnehin geplant. Diesel und Benzin würden noch teurer werden. Auf Twitter sprach er sich fürs Radfahren aus und wies dem Auto einen nachrangigen Platz zu.
Dazu Tino Chrupalla, Bundessprecher:
„Der VW-Konzern ist eine einzigartige deutsche Erfolgsgeschichte. Volkswagen steht für Ingenieurskunst, wirtschaftlichen Weitblick und den Fleiß hunderttausender Beschäftigter. Das Unternehmen ist ein wichtiger Stützpfeiler unserer Wirtschaft.  Vom links-grünen Zeitgeist an die Spitze des Unternehmens gespült, droht Diess den Konzern nun unermesslichen Schaden zuzufügen.
Er ist der rücksichtslose Vollstrecker der irrwitzigen Pläne, auf eine unausgereifte, ineffektive und letztendlich umweltschädliche Technologie wie die Elektromobilität zu setzen. Seine Gedankenspiele über den Jobverlust von zehntausenden Mitarbeitern gewähren einen Blick in die Zukunft des Konzerns, solange Personen wie Diess an dessen Spitze stehen. Vor der drohenden Massenarbeitslosigkeit sollte sich das Unternehmen erst einmal schnellstmöglich von diesem Mann trennen.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/stephan-brandner-steigt-der-rohoelpreis-muessen-die-steuern-gesenkt-werden/,"Stephan Brandner: Steigt der Rohölpreis, müssen die Steuern gesenkt werden",13. Oktober 2021,Stephan Brandner,"Immer mehr Menschen leiden unter den enorm hohen Benzinpreisen, die inzwischen teils die Zwei-Euro-Grenze überschritten haben: Für die meisten von ihnen ist das Auto jedoch kein Luxus, sondern notwendig, um beispielsweise den Arbeitsort erreichen und Einkäufe erledigen zu können.
Stephan Brandner, stellvertretender Bundessprecher, fordert daher, eine Spritpreisobergrenze festzulegen, deutlich unter dem vom noch amtierenden Verkehrsminister Scheuer gewünschten Wert von zwei Euro pro Liter.
Der Spritpreis, so macht Brandner deutlich, sei wie kein anderer Preis politisch beeinflussbar, denn aktuell entfielen bei einem Preis von 1,62 Euro pro Liter Super E10 allein etwa 60 Prozent auf Steuern und Abgaben. Absolut summieren sich Mehrwertsteuer, Energie- und Ökosteuer sowie der Beitrag an den Erdölbevorratungsverband (EBV) auf insgesamt rund 97,6 Cent je Liter Ottokraftstoff. Der Produktpreis selbst mache jedoch nur rund 34 Prozent des Endpreises aus.
Brandner wörtlich: „Zwar ist aktuell der hohe Rohölpreis ein Grund für die gestiegenen Benzinpreise – jedoch kassiert der Staat ordentlich ab. Damit muss Schluss sein. Wir haben kaum Einfluss auf den Rohölpreis, jedoch haben wir Einfluss auf den Anteil Steuern, der fällig wird. Hier müssen wir ansetzen und eine Obergrenze für den Spritpreis festlegen. Steigt der Rohölpreis müssen eben die Steuern gesenkt werden.
Die Bürger haben ein Recht auf Mobilität, sie haben ein Recht darauf an ihren Arbeitsplatz zu kommen, Einkäufe zu erledigen und auch Ausflüge zu unternehmen. Das ganz normale Leben muss für die Mitte unserer Gesellschaft finanzierbar sein. Dafür stehen wir als AfD.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-storch-erst-eine-islamistin-beim-wdr-jetzt-auch-beim-zdf-israel-hass-und-antisemitismus/,"Beatrix von Storch: Erst eine Islamistin beim WDR, jetzt auch beim ZDF Israel-Hass und Antisemitismus",13. Oktober 2021,Beatrix von Storch,"Das ZDF holt laut Medienberichten eine „islamistische Autorin ins Team“. Der Sender hat die bekannte Islamistin und Israel-Hasserin Feyza-Yasmin Ayhan verpflichtet. Ayhan wird als Comedy-Autorin für die Sitcom “Barrys Barbershop” arbeiten, so die Bild-Zeitung.
Beatrix von Storch, stellvertretende Bundessprecherin, erklärt:
„Wer in den sozialen Medien antisemitische Karikaturen verbreitet, wer bei der Hamas-nahen Deutschen Jugend für Palästina auftritt und dort Gewalt gegen Israel rechtfertigt, wer das Ende des Staates Israel fordert, hat im öffentlich-rechtlichen Fernsehen nichts zu suchen: Weder als Autor noch als freier Mitarbeiter, nicht einmal als Kantinenaushilfe. Ich erwarte vom ZDF kein Geschwurbel wie im Falle Nemi el Hassan beim WDR, sondern ein klares Bekenntnis gegen Antisemitismus, gegen Islamismus und für unsere freiheitliche Demokratie: Das sind Selbstverständlichkeiten – aber wohl nicht mehr beim Staatsfunk. Da ist die Multikulti-Toleranz mittlerweile so groß, dass man Islamisten gerne dabei hat, um noch ‚vielfältiger und bunter’ zu sein. Das Gift des politischen Islam durchdringt auch die staatlichen Propaganda-Anstalten immer mehr. Wehret den Anfängen ­­– darum keine GEZ-Zwangsgebühren mehr für diese Veranstaltung.”
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-paul-muezzinruf-ist-machtanspruch/,Joachim Paul: Muezzinruf ist Machtanspruch,13. Oktober 2021,Joachim Paul,"Ab Freitag wird über der Domstadt Köln das muslimische Glaubensbekenntnis erschallen: In einem zweijährigen „Pilotprojekt“ erlaubt die Kölner Oberbürgermeisterin Henriette Reker den muslimischen Muezzinruf für die mehreren Dutzend Moscheen der Stadt. Für Reker ist es ein „Zeichen des Respekts“.
Dazu Joachim Paul, Mitglied im Bundesvorstand:
„Der Ruf des Muezzins ist genauso wenig ein Gebetsruf wie der Burkini lediglich normale Badebekleidung ist. Beide sind Machtdemonstrationen und Mittel der gesellschaftlichen Spaltung. Dass beide Phänomene mittlerweile in Deutschland gesellschaftsfähig sind und vielen politisch Verantwortlichen als normal gelten, zeigt den besorgniserregenden Grad der Islamisierung unseres Landes an. Nicht zufällig ist hier die Pro-Erdogan-Organisation ‘Ditib”, die personell und finanziell unmittelbar von Ankara abhängig ist, die treibende Kraft, die nicht nur in Köln auf eine einfältige Stadtspitze setzen kann.
Der Muezzin ruft das Glaubensbekenntnis des Islam aus. Es besteht insbesondere aus den Formeln ‘Es gibt keinen Gott außer Allah’ und ‘Allah ist der Größte’. Damit wird eine religiöse Überordnung formuliert, die weit über eine Erinnerung an das Gebet hinausgreift. Sie ist insbesondere deshalb nicht grundsätzlich von der Religionsfreiheit gedeckt, weil der Islam von Organisationen wie ‘Ditib’ als politisches Programm angesehen und entsprechend instrumentalisiert wird.
Der Ruf des Muezzin stellt ohnehin keine Bedingung für das Gebet dar. Das wird von gemäßigten Muslimen auch gar nicht behauptet. Vielmehr wollen Organisationen wie ‘Ditib’ auch mit der Durchsetzung des Muezzinrufes öffentliche Räume nicht nur visuell, sondern auch akustisch besetzen und islamistische Kreise motivieren, ihre Arbeit für eine Islamisierung Deutschlands verstärkt fortzusetzen. Nur die AfD stellt sich diesem Bestreben entgegen.”
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-kuhs-fuer-pastoren-die-unseren-soldaten-beistand-und-ehrung-verweigern-wollen-kann-man-sich-nur-schaemen/,"Joachim Kuhs: Für Pastoren, die unseren Soldaten Beistand und Ehrung verweigern wollen, kann man sich nur schämen",13. Oktober 2021,Joachim Kuhs,"Dazu Joachim Kuhs, Mitglied im Bundesvorstand:
„Es ist einfach nur schäbig, Soldaten, die ihrem Eid treu waren und unter Lebensgefahr unserem Land gedient haben, nicht ehren zu wollen. Leider entspricht es dem Geist vieler Vertreter der evangelischen Kirche. Sie haben sich von ihrer Verantwortung gegenüber den Bürgern unseres Landes und insbesondere gegenüber unseren Soldaten verabschiedet. Gleichzeitig nehmen sie weiterhin gerne die Segnungen des zwar abgeschafften aber defacto immer noch existierenden Staatskirchentums in Form von Kirchenleistungen, Baulasten und einer voll finanzierten Hochschulausbildung ihrer Amtsträger in Anspruch. Für diese Kirchenvertreter kann man sich nur noch schämen.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-storch-nicht-erst-seit-dem-muezzin-ruf-in-koeln-finden-konservative-christen-ihre-neue-heimat-in-der-afd/,Beatrix von Storch: Nicht erst seit dem Muezzin-Ruf in Köln finden konservative Christen ihre neue Heimat in der AfD,11. Oktober 2021,Beatrix von Storch,"Dazu Beatrix von Storch, Christ in der AfD und stellvertretende Bundessprecherin:
„Die Jahreshauptversammlung hat sich mit unserem Glauben in einer Gesellschaft auseinandergesetzt, die zunehmend ihr christliches Fundament und das Christentum im Alltag in Frage stellt beziehungsweise sich wie jetzt in Köln dem Islam freiwillig unterwirft: In der Domstadt Köln, einem der ältesten Zentren des katholischen Glaubens in Deutschland, dürfen Erdogans Ditib-Islamisten nun den muslimischen Muezzin-Ruf im gesamten Stadtgebiet verbreiten. Alle 35 Kölner Moscheen können jeden Freitag für fünf Minuten über Lautsprecher verkünden: „Es gibt keinen anderen Gott außer Allah!” Unter dem Deckmantel der Religionsfreiheit wird dem politischen Islam signalisiert, die christliche Gesellschaft ist nicht abwehrbereit, verteidigt nicht Freiheits- und Frauenrechte, eben so wenig die Rechte von Minderheiten. All dies im Zeichen falsch verstandener Toleranz – eine fatale Entscheidung.
Die Diskussionen auf der ChrAfD-Jahreshauptversammlung haben zudem deutlich gemacht, dass sich christlichen Anliegen nicht auf einzelne Themen wie Abtreibung und Sterbehilfe beschränken, sondern mit der links-grünen „Gender-Revolution“ auf alle staats- und gesellschaftspolitischen Grundsatzfragen übergreifen. Hier wiederum zeigt sich, dass diese Themen nicht nur für überzeugte Christen, sondern auch für religiös und weltanschaulich weniger gefestigte Konservative spannend sind.
Die beiden großen Kirchen in Deutschland setzen seit Jahren weniger auf das Seelenheil ihrer Mitglieder, sondern auf rot-grüne Themen wie die aktive Förderung der Massenmigration. Und wer immer noch darauf hofft, dass christliche Positionen von den Schwarzen verteidigt werden, wird spätestens seit Merkel permanent enttäuscht. Das ehemals christliche ‚C‘ bei CDU und CSU ist mittlerweile nur noch Etikettenschwindel. Die Unionsparteien stehen für die Ehe für alle. Die Klimahysterie ist ihre neue Religion, der sie bedingungslos folgen. Für konservative Christen sind die Christen in der AfD die einzige Alternative.”
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/gauland-schaeuble-hat-immer-die-falsche-seite-gewaehlt/,Alexander Gauland: Schäuble hat immer die falsche Seite gewählt,11. Oktober 2021,Alexander Gauland,"„Der Anteil, den Wolfgang Schäuble am Debakel der Union hat, kann kaum überschätzt werden. Sein gewichtiges Wort für die Kanzlerkandidatur von Armin Laschet einzubringen, war dabei jedoch beileibe nicht seine erste Fehlentscheidung. Schon 2002 schadete seine nah an der amerikanischen Bush-Administration ausgerichtete Positionierung zum Irakkrieg der Union im Bundestagswahlkampf.
Aber auch bei den Personalentscheidungen der jüngeren Zeit hat Schäuble als heimlicher starker Mann der CDU stets die falsche Seite gewählt. Nachdem Angela Merkel 2018 ihren CDU-Vorsitz abgegeben hatte, machte Schäuble sich für Friedrich Merz als Nachfolger stark. Dieser verlor dann jedoch gegen Frau Kramp-Karrenbauer. Nach deren Rücktritt votierte er abermals für Merz und der verlor erneut.
Die einzig richtige Konsequenz aus all diesen Fehlurteilen wäre nun der überfällige Rückzug Schäubles aus der aktiven Politik.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/alexander-gauland-einen-neuanfang-gibt-es-fuer-die-cdu-weder-mit-noch-ohne-laschet/,Alexander Gauland: Einen Neuanfang gibt es für die CDU weder mit noch ohne Laschet,8. Oktober 2021,Alexander Gauland,"„Armin Laschet bleibt bis zuletzt ein unentschlossener Zauderer. Statt einen klaren Schnitt zu machen, verheddert er sich noch in der Ankündigung seines Rückzugs vom Amt des Parteivorsitzenden in Halbheiten und Zweideutigkeiten. Ein echter Neuanfang sieht anders aus als dieser verstolperte Rückzug auf Raten.
Einmal mehr zeichnet es sich immer klarer ab, dass es für die CDU eine Abkehr vom ruinösen Merkel-Kurs weder mit noch ohne Armin Laschet geben wird. Weder ist der Wille dazu in Sicht noch die Personen, die einen solchen Neuanfang verkörpern könnten. Nach sechzehn Jahren Merkel ist die CDU programmatisch wie personell völlig ausgezehrt. Frau Merkel hat die CDU gründlich und wohl auch endgültig zugrunde gerichtet.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/stephan-brandner-ramelow-ist-als-bundesratspraesident-unwuerdig/,Stephan Brandner: Ramelow ist als Bundesratspräsident unwürdig,8. Oktober 2021,Stephan Brandner,"Stephan Brandner, stellvertretender Bundessprecher und selbst Thüringer Bundestagsabgeordneter, bezeichnet die Wahl Ramelows als eine Farce. Brandner wörtlich:
„Der Vorsteher der Thüringer Linksextremistenregierung ist nun einer der ranghöchsten Männer im Staate. Während konservative Meinungen ausgegrenzt und verteufelt werden, bestehen keine Berührungsängste mit der SED-Fortsetzungspartei, der Partei also, die Menschen, die Freiheit wollten, erschießen ließ. Deutschland ist zu einem Linksstaat geworden und blamiert sich damit international.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-paul-olaf-scholz-mindeststeuer-ist-reine-symbolpolitik-zugunsten-von-big-tech/,Joachim Paul: Olaf Scholz‘ Mindeststeuer ist reine Symbolpolitik zugunsten von „Big Tech“,8. Oktober 2021,Joachim Paul,"Dazu Joachim Paul, Mitglied im Bundesvorstand:
„Die globale Mindeststeuer schrumpft auf den kleinsten gemeinsamen Nenner. Man kann völlig zurecht von einem faulen Kompromiss sprechen. Oder von Symbolpolitik, denn das globale Sonderwirtschaften von Big Tech – insbesondere massiver Datenverkauf oder das Unterlaufen von Tarifen wie im Falle von Amazon – wird kaum berücksichtigt.
Es bleibt dabei: Digitale Konzerne können auch weiterhin ihre Gewinne in Niedrigsteuerländer verschieben, obwohl sie in Deutschland hohe Umsätze generieren. Scholzens globale Mindeststeuer wird die Gerechtigkeitslücke zwischen Umsatz vor Ort und der systematischen Steuervermeidung gerade nicht schließen. Die AfD hält deshalb an ihrer Forderung fest, eine nationale Digitalsteuer einzuführen und so für Steuergerechtigkeit sorgen.”
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joerg-meuthen-polen-wehrt-sich-gegen-den-souveraenitaetsraub-der-eu/,Jörg Meuthen: Polen wehrt sich gegen den Souveränitätsraub der EU,8. Oktober 2021,Jörg Meuthen,"Dazu Professor Jörg Meuthen, Bundessprecher und Leiter der AfD-Delegation im EU-Parlament:
„Die Europäische Union hat zu akzeptieren, dass die nationalen Verfassungsgerichte nicht die Erfüllungsgehilfen des Europäischen Gerichtshofs sind. Es ist inakzeptabel, wenn die EU nach Gutsherrenart Polen erpresst, indem sie die Mitgliedschaft im Staatenbund an die sukzessive Kompetenzübertragung von Warschau nach Brüssel knüpft. Denn dadurch wird die nationale Souveränität schleichend ausgehöhlt. Das ist der Weg in den EU-Superstaat.
Die Polen stellen sich dem entgegen und nehmen, im Gegensatz zur deutschen Bundesregierung, ihre eigenen Gerichte noch ernst. Dafür muss man ihnen dankbar sein, denn es ist auch in unserem Interesse, wenn es Widerstand gegen den Souveränitätsraub der EU gibt. Es sind immer noch die nationalen Verfassungsgerichte, die entscheiden, was nationale Kompetenz und was EU-Kompetenz ist. Die Nationalstaaten sind souverän und Hüter der Verträge. Die EU kann nicht einfach ihre eigenen Kompetenzen selbst bestimmen.
Dass sie wieder einmal gegen Polen vorgeht, ist politisch motiviert, denn in Warschau sitzt eine konservative Regierung, die die linksglobalistische Agenda Brüssels nicht mitmacht. Als beispielsweise das oberste Verfassungsgericht Spaniens im Januar 2020 erklärte, dass das nationale Recht über dem EU-Recht stehen würde, wurde nicht mit Ausschluss aus dem Staatenbund oder der Einstellung von Geldtransfers gedroht. Warum? Weil in Madrid Sozialisten regieren. Allein hieran zeigt sich die ganze Brüsseler Doppelmoral.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-kuhs-herzschlag-gesetz-in-texas-jede-abtreibung-ist-eine-tragoedie/,Joachim Kuhs: Herzschlag-Gesetz in Texas – Jede Abtreibung ist eine Tragödie!,7. Oktober 2021,Joachim Kuhs,"Dazu Joachim Kuhs, Mitglied im Bundesvorstand, EU-Abgeordneter und Vorsitzender der Christen in der AfD:
,,Jede Abtreibung ist eine Tragödie. Es ist das gute Recht der Texaner, strengere Abtreibungsgesetze zu verabschieden. Daran sollte sich die Europäische Union nicht stören. Verstörend ist hingegen der Abtreibungskult, der in einigen Staaten der EU betrieben wird: Wenn etwa Tabakwerbung verboten, gleichzeitig aber das Werbeverbot für Abtreibungen aufgehoben werden soll, dann markiert dies einen Bruch mit zivilisatorischen Mindeststandards, denn das Rauchen einer Zigarette kann nie schlimmer sein als ein abgetriebenes Kind.
Wir setzen uns ein für eine Willkommenskultur für Kinder und fordern ein Recht auf Leben, statt ein Recht auf Abtreibung. Texas hat keine Belehrungen aus Brüssel nötig.‘‘
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/joachim-paul-tempolimit-forderung-fuer-autobahnen-ist-linksgruene-ideologie-aus-der-mottenkiste/,Joachim Paul: Tempolimit-Forderung für Autobahnen ist linksgrüne Ideologie aus der Mottenkiste,7. Oktober 2021,Joachim Paul,"Warum es weder ökologisch noch verkehrspolitisch Sinn macht, erklärt Bundesvorstandsmitglied Joachim Paul:
„Das von den Ampel-Unterhändlern auf die Agenda gesetzte Tempolimit, sollte in der politischen Mottenkiste bleiben oder noch besser: endgültig begraben werden. Tatsächlich ist die Zahl der auf Autobahnen tödlich Verunglückten seit dem Jahr 2000 um fast zwei Drittel zurückgegangen. Diese Tendenz – weniger schwere Unfälle, mehr Fahrsicherheit – hält an. Das liegt auch an den guten Rahmenbedingungen im Autoland Deutschland, das sowohl eine strikte Fahreignungsprüfung wie die Überprüfung durch den TÜV kennt. Zudem sind Deutschlands Autobahnen im Vergleich zu anderen europäischen Ländern, die viel striktere Tempolimits haben, deutlich sicherer.
Auch ökologisch macht ein Tempolimit keinen Sinn. Mal abgesehen davon, dass es zukünftig auch ausnahmslos für Elektro-Fahrzeuge gelten würde, die keinerlei CO2-Emissionen verursachen, beruht die in den Raum geworfene angebliche Einsparung von knapp zwei Millionen Tonnen CO2 jährlich auf abenteuerlichen Berechnungen aus der linksgrünen Parallelwelt. Aber hier geht es schon lange nicht mehr um Umwelt und Natur, sondern um Ideologie und um die rituelle Pflege des Feindbildes Autofahrer. Das hat mit seriöser und zeitgemäßer Verkehrspolitik nichts zu tun, sondern spiegelt die grüne Verkehrspolitik der achtziger Jahre wider.
Statt einer starren Grenze von 130 Stundenkilometern und einem pauschalen Tempolimit, plädieren die meisten Experten für wechselnde, situationsbedingte Tempolimits, die auch andere Faktoren in Echtzeit miteinbeziehen. Im Zeitalter der Digitalisierung und der sich entwickelnden Informationstechnologie ist das von den Grünen vorangetriebene Tempolimit definitiv ein einfältiges Projekt von gestern.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/beatrix-von-storch-die-afd-verurteilt-antisemitismus-ueberall-und-jederzeit-nicht-nur-in-leipzig/,"Beatrix von Storch: Die AfD verurteilt Antisemitismus überall und jederzeit, nicht nur in Leipzig",6. Oktober 2021,Beatrix von Storch,"Beatrix von Storch, stellvertretende Bundessprecherin, erklärt dazu:
„Antisemitismus ist aufs Schärfste zu verurteilen – überall und in jeder Form! Wir als AfD verurteilen Antisemitismus, egal ob er von Rechten, Linken oder Muslimen ausgeübt wird. Damit unterscheiden wir uns deutlich von Linken und Grünen. Die sind immer sofort dabei, sobald ein erster ‚rechter‘ Tatverdacht besteht. Aber beim linken (Fridays for Future), grünen (Claudia Roths Freundschaft mit den iranischen Terror-Mullas und Judenhassern) und muslimischem (Al-Quds-Märsche) Antisemitismus fällt die Empörung sichtbar geringer aus.
Wo waren etwa die Spontan-Demonstrationen nach dem widerlichen Gewalt-Angriff auf den Teilnehmer einer Mahnwache gegen Antisemitismus in Hamburg vor wenigen Wochen, bei der das Opfer schwer verletzt wurde? Diesen Antisemitismus wollen die Linken nicht sehen. Das ist typisch für das rot-grüne Milieu und deren Freunde in den Mainstream-Medien. Die reale, physische Bedrohung im Alltag für Juden in Deutschland geht mehrheitlich von Muslimen aus, aber das passt nicht zur rot-grünen Ideologie und wird deshalb verschwiegen.“
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
https://www.afd.de/sylvia-limmer-es-wird-zeit-fuer-einen-ausstieg-aus-dem-ausstieg-der-kernenergie/,Sylvia Limmer: Es wird Zeit für einen Ausstieg aus dem Ausstieg der Kernenergie!,6. Oktober 2021,Sylvia Limmer,",,Es ist von unfreiwilliger Komik, wenn sich ausgerechnet die EU über steigende Energiepreise, mangelnde Energieeffizienz und Energiearmut sorgt, wo doch ihre eigene Energiepolitik mit dem Green Deal und dem Fit-for-55-Programm absehbar genau zu diesen Problemen führt.
In Deutschland haben sich seit der EEG-Umlage die Strompreise mehr als verdoppelt und die Steuern mehr als verdreifacht: Über die Hälfte des Strompreises bestehen heute aus Steuern, Abgaben und Umlagen, so dass Deutschland europaweit die höchsten Strompreise hat. Doch auch in anderen europäischen Ländern wird durch den öko-dirigistischen Druck, den die EU auf diese ausübt, Strom immer teurer.
Das belastet Verbraucher und Unternehmen zunehmend. Letztere werden die höheren Strompreise an die Kunden weitergeben, sodass nicht nur der Strom teurer wird, sondern auch die Produkte. Es droht Arbeitsplatzverlust durch Abwanderung von Unternehmen mit hohem Energieverbrauch, die sich die horrenden Energiekosten kaum noch leisten können.
Anstelle europäischer Lösungen zur Beseitigung dieser Probleme, sind marktwirtschaftliche gefragt: Stopp mit der Subventionierung von Energieformen, die nicht marktfähig sind – das EU-Klimagesetz muss abgewickelt werden. Stattdessen fordern wir sicheren, kostengünstigen und umweltverträglichen Strom, der nicht auf Kosten ökonomischer Wettbewerbsfähigkeit und des Wohlstands geht.
Das wird nur mit einem stabilen Rechtsrahmen als Grundlage für ein Zusammenspiel aus prosperierender Wirtschaft und kluger Innovationspolitik gelingen, um sich so mittels technologischer Entwicklung klimatischen Veränderungen anpassen zu können. Die Ökoplanwirtschaft und der Klimaklientelismus der EU hingegen schwächen unsere Wettbewerbs- und Innovationsfähigkeit. Ohne Ausstieg aus dem Ausstieg der Kernenergie schlittert Deutschland immer weiter in die selbstgestrickte Energiekrise.”
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA"
